sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
1450	0.8036410213	0.8036410213	0	0	0.2608138621	0.1953900009	0.8450623751	4.121424198
1451	0.7967152596	0.7967152596	0	0	0.2610188425	0.2026524842	0.8412033319	4.121645927
1452	0.8068270683	0.8068270683	0	0	0.263286829	0.1996231079	0.8411431313	4.121804237
1453	0.8095402718	0.8095402718	0	0	0.2599861622	0.2096690685	0.8365261555	4.121781349
1454	0.8016992211	0.8016992211	0	0	0.2569096386	0.2126684934	0.833858788	4.12145853
1455	0.8360417485	0.8360417485	0	0	0.2614099681	0.1932773292	0.8331545591	4.121409893
1456	0.8171473145	0.8171473145	0	0	0.2603677213	0.2013601512	0.8395069838	4.121392727
1457	0.8211444616	0.8211444616	0	0	0.2614415586	0.1949741244	0.8412891626	4.121500492
1458	0.8094024658	0.8094024658	0	0	0.2584359944	0.2053894997	0.8424822688	4.12151432
1459	0.790507257	0.790507257	0	0	0.2597998083	0.2177112252	0.8457493782	4.121825218
1460	0.8181532025	0.8181532025	0	0	0.2636907697	0.2012345195	0.84505862	4.121993065
1461	0.791874826	0.791874826	0	0	0.2595537901	0.2178381979	0.8398598433	4.122162819
1462	0.8103374243	0.8103374243	0	0	0.2618456483	0.2041472495	0.8399831057	4.121754169
1463	0.8537526131	0.8537526131	0	0	0.2677187324	0.1867092252	0.8432520628	4.121392727
1464	0.8241093755	0.8241093755	0	0	0.2615014017	0.2007691562	0.8426296711	4.12136364
1465	0.8521650434	0.8521650434	0	0	0.2646854818	0.1882098466	0.8487045765	4.121515274
1466	0.851246953	0.851246953	0	0	0.2632497251	0.1918013245	0.8516274691	4.121566296
1467	0.857932508	0.857932508	0	0	0.2670444846	0.1894363612	0.8538325429	4.121867657
1468	0.8758076429	0.8758076429	0	0	0.2726623416	0.1823978275	0.8603503108	4.122171879
1469	0.8407625556	0.8407625556	0	0	0.2693375945	0.1940299869	0.8530080914	4.122039318
1470	0.8697487116	0.8697487116	0	0	0.27242589	0.1956892759	0.8570648432	4.121750355
