sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
177	0.7806545496	0.7776546478	0.002999901772	0.5413070917	0.1001953259	0.9480890632	0.820656538	4.040859222
178	0.7862534523	0.7782925963	0.007960855961	0.5442829728	0.09831740707	0.9558988214	0.8329061866	4.04793787
179	0.817823112	0.8023783565	0.01544475555	0.54780972	0.0984441787	0.9598988295	0.8435909748	4.031778812
180	0.8451744914	0.8247018456	0.02047264576	0.5476304889	0.09975939989	0.9592463374	0.8422808647	4.020085812
181	0.8953434229	0.8692118526	0.02613157034	0.5451900959	0.09918238968	0.9552183747	0.8297880888	3.998369932
182	0.9339875579	0.9064788818	0.02750867605	0.5454728007	0.09963100404	0.9517914057	0.8192459345	3.998552561
183	0.9471997619	0.933165431	0.01403433084	0.5308359265	0.1009852067	0.9459190369	0.8066551685	4.014817238
184	0.9583690166	0.9367300868	0.02163892984	0.4941680133	0.1028311476	0.9309661388	0.7754585743	4.034731865
185	0.9725116491	0.9406724572	0.03183919191	0.5013216138	0.1025809795	0.9375389814	0.7897614837	4.060879707
186	0.9981623888	0.9651423693	0.03302001953	0.4985040128	0.1007679626	0.9408982396	0.7955930829	4.066634178
187	1.015844464	0.9752596617	0.04058480263	0.4934143424	0.1010704935	0.9419369698	0.7994022369	4.059652328
188	0.9978766441	0.9677535295	0.03012311459	0.4876021445	0.1027299091	0.9401711822	0.7959866524	4.052407265
189	1.004954934	0.9793891907	0.02556574345	0.4879469872	0.1021988541	0.9350833893	0.7837231755	4.033654213
190	0.9884456396	0.9588105083	0.02963513136	0.4928310513	0.1029271185	0.9306909442	0.7748511434	4.027889252
191	0.971059978	0.9538790584	0.01718091965	0.4736658633	0.1048415825	0.9167883992	0.7495348454	4.037499905
192	0.9619014263	0.9453180432	0.01658338308	0.4351938367	0.1072753742	0.8888202906	0.7068961859	4.059148312
193	0.9559119344	0.9391054511	0.01680648327	0.5407580733	0.09605866671	0.9461202025	0.8090634942	4.039188385
194	0.9784894586	0.9703879356	0.008101522923	0.5395566225	0.09421306849	0.9507731199	0.8182573915	4.039322853
195	1.007554054	0.9847130775	0.02284097672	0.5372515321	0.09456919134	0.9519041777	0.82229352	4.037611961
196	0.9786353111	0.9692715406	0.009363770485	0.536970675	0.09719027579	0.9512999654	0.8214093447	4.025302887
197	0.9916959405	0.999350965	-0.007655024529	0.5331231952	0.09728600085	0.9463570118	0.8093719482	4.006047726
198	0.9899182916	0.9734089375	0.01650935411	0.5350094438	0.09760867059	0.9430931807	0.7993426323	4.00331831
