sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
374	0.6526985765	0.6526985765	0	0	0.8048558235	0.7086941004	0.8320995569	1.09341073
375	0.6414417028	0.6414417028	0	0	0.8037891388	0.7067062855	0.8309108019	1.093468308
376	0.6606452465	0.6606452465	0	0	0.8046744466	0.7081550956	0.8314307928	1.093520403
377	0.6186707616	0.6186707616	0	0	0.8098637462	0.713586688	0.8340374827	1.093604326
378	0.6217900515	0.6217900515	0	0	0.8108290434	0.7161946893	0.8364546895	1.093459606
379	0.6124281287	0.6124281287	0	0	0.8136661053	0.7208250165	0.8406309485	1.093370676
380	0.5990606546	0.5990606546	0	0	0.8113082647	0.7184690833	0.8398567438	1.093347549
381	0.6053441763	0.6053441763	0	0	0.8083025813	0.7143437266	0.8361403346	1.093365312
382	0.6140265465	0.6140265465	0	0	0.8035205007	0.7073195577	0.8309277296	1.093311548
383	0.6249653697	0.6249653697	0	0	0.8027049303	0.7054944634	0.8299716711	1.093496919
384	0.6315826774	0.6315826774	0	0	0.8010312915	0.703712821	0.8287492394	1.09351182
385	0.6019789577	0.6019789577	0	0	0.8088971376	0.7124029398	0.8346136808	1.093561888
386	0.6101782918	0.6101782918	0	0	0.8125391603	0.7180474997	0.8393142223	1.09341073
387	0.6031561494	0.6031561494	0	0	0.8157519102	0.7231640816	0.8438000679	1.09349525
388	0.6003105044	0.6003105044	0	0	0.8150244951	0.7232705951	0.8453214765	1.093382239
389	0.6071228385	0.6071228385	0	0	0.8123363256	0.7192289233	0.8413422108	1.093361497
390	0.6195667982	0.6195667982	0	0	0.8059425354	0.7106606364	0.8353716731	1.093350172
391	0.6027114391	0.6027114391	0	0	0.8035614491	0.7064908147	0.83205688	1.093484282
392	0.6014049053	0.6014049053	0	0	0.8006235957	0.7033903003	0.8295435309	1.093502283
393	0.5897172689	0.5897172689	0	0	0.8156410456	0.7201245427	0.8411903381	1.093551397
394	0.5828531384	0.5828531384	0	0	0.8224977851	0.7275961637	0.8450161219	1.093370557
395	0.5684449673	0.5684449673	0	0	0.823541522	0.7298862338	0.8469852209	1.09338665
396	0.5494214296	0.5494214296	0	0	0.8179249763	0.7240519524	0.8438938856	1.093360424
397	0.4745960236	0.4745960236	0	0	0.8169390559	0.7210446596	0.8411270976	1.093336821
398	0.4432035983	0.4432035983	0	0	0.8087105751	0.7108225822	0.8343159556	1.093295217
399	0.4267237484	0.4267237484	0	0	0.8101151586	0.7115682364	0.8340677619	1.093482733
400	0.4601007998	0.4601007998	0	0	0.8130210638	0.7145722508	0.8349692225	1.093569636
401	0.4395607114	0.4395607114	0	0	0.8181096911	0.7207159996	0.839301765	1.09358573
402	0.4292036295	0.4292036295	0	0	0.8200794458	0.7245560288	0.8422097564	1.09342587
403	0.4038514197	0.4038514197	0	0	0.8242205381	0.7310566306	0.8478236198	1.093433619
404	0.392292738	0.392292738	0	0	0.8212037086	0.7279730439	0.8467022777	1.093361735
405	0.3946021497	0.3946021497	0	0	0.8181198835	0.7228927016	0.8423817158	1.093346238
406	0.3989920914	0.3989920914	0	0	0.814588666	0.7177569866	0.8387938738	1.093297243
407	0.4038503766	0.4038503766	0	0	0.8157123327	0.7184355855	0.8396077156	1.093465567
408	0.4168639481	0.4168639481	0	0	0.8135124445	0.7162473798	0.8378338814	1.093573809
409	0.4293683469	0.4293683469	0	0	0.817017436	0.7202221155	0.8404715657	1.093585014
410	0.4281693995	0.4281693995	0	0	0.8188052177	0.7248254418	0.8446433544	1.093461156
411	0.4234832525	0.4234832525	0	0	0.8244077563	0.7323086262	0.8496649861	1.093453884
412	0.4155214429	0.4155214429	0	0	0.8212502599	0.7287648916	0.8476718664	1.093405008
413	0.4278737009	0.4278737009	0	0	0.8208441734	0.7272267938	0.8462317586	1.093308568
414	0.4433849752	0.4433849752	0	0	0.8140201569	0.7184616923	0.840364635	1.093304753
415	0.433169961	0.433169961	0	0	0.8144394159	0.7169189453	0.838109076	1.093487382
416	0.4248821139	0.4248821139	0	0	0.8105835915	0.7134812474	0.8360667229	1.093526244
417	0.4291012287	0.4291012287	0	0	0.8189619184	0.7235562801	0.8434335589	1.093548179
418	0.4319368601	0.4319368601	0	0	0.8251086473	0.7317134738	0.8485913277	1.09338057
419	0.4153138995	0.4153138995	0	0	0.826268971	0.7350260019	0.8518832922	1.093369961
420	0.4126112461	0.4126112461	0	0	0.8236193657	0.7311447859	0.849165976	1.093357563
421	0.4020005763	0.4020005763	0	0	0.8177025318	0.7215126753	0.8410946727	1.093294859
422	0.4006823599	0.4006823599	0	0	0.814725399	0.7172802091	0.8382731676	1.093255162
