sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
360	0.7570933104	0.7570933104	0	0	0	0.9364807606	0.8096015453	4.120802879
361	0.7146965861	0.7146965861	0	0	0	0.9359818697	0.8098481297	4.120794296
362	0.6846150756	0.6846150756	0	0	0	0.9402748942	0.8185353279	4.120945454
363	0.6802951694	0.6802951694	0	0	0	0.9467579126	0.8307818174	4.121105194
364	0.7135157585	0.7135157585	0	0	0	0.9453185797	0.8287035823	4.121144295
365	0.7014764547	0.7014764547	0	0	0	0.9457073212	0.8293455243	4.121064186
366	0.6962747574	0.6962747574	0	0	0	0.9469079375	0.8258178234	4.120984554
367	0.6930140853	0.6930140853	0	0	0	0.9471912384	0.8243685365	4.120954037
368	0.702213645	0.702213645	0	0	0	0.9412434101	0.8145597577	4.120803833
369	0.706761837	0.706761837	0	0	0	0.9409915209	0.8181897998	4.120818615
370	0.6780349016	0.6780349016	0	0	0	0.9493147731	0.8310812116	4.121049404
371	0.6698645949	0.6698645949	0	0	0	0.9525124431	0.8391792774	4.121035099
372	0.6666228771	0.6666228771	0	0	0	0.952904284	0.8416926861	4.121011734
373	0.6498352289	0.6498352289	0	0	0	0.9497030973	0.8362088799	4.12105608
374	0.626761198	0.626761198	0	0	0	0.9471527338	0.8272383809	4.120884418
375	0.6122150421	0.6122150421	0	0	0	0.947699666	0.826939106	4.120844364
376	0.6164883375	0.6164883375	0	0	0	0.9450250268	0.8238655925	4.120859623
377	0.6084485054	0.6084485054	0	0	0	0.9430068135	0.8206904531	4.120856285
378	0.605855763	0.605855763	0	0	0	0.9482374787	0.8306007385	4.120996952
379	0.5980086327	0.5980086327	0	0	0	0.9528945684	0.8411207795	4.120985031
380	0.5987344384	0.5987344384	0	0	0	0.9549739361	0.84435606	4.121123314
381	0.5912357569	0.5912357569	0	0	0	0.9533821344	0.8401569128	4.121248722
382	0.5934727788	0.5934727788	0	0	0	0.9479914904	0.824001193	4.120925426
383	0.5898131132	0.5898131132	0	0	0	0.9501125813	0.8268648982	4.120741844
384	0.596699059	0.596699059	0	0	0	0.9492485523	0.8265479207	4.120839596
385	0.5867122412	0.5867122412	0	0	0	0.9496062398	0.8283566833	4.120800018
386	0.5864387155	0.5864387155	0	0	0	0.9558312297	0.8406840563	4.120954037
387	0.5830909014	0.5830909014	0	0	0	0.9576271772	0.8454630971	4.121166229
388	0.5907410979	0.5907410979	0	0	0	0.9598910809	0.8509122729	4.121315956
389	0.5813721418	0.5813721418	0	0	0	0.9592385888	0.847845614	4.121309757
390	0.5833169222	0.5833169222	0	0	0	0.9573825598	0.8401281238	4.120925903
391	0.5772830248	0.5772830248	0	0	0	0.956697464	0.8365801573	4.120911121
392	0.5808403492	0.5808403492	0	0	0	0.9527908564	0.8295906782	4.120845795
393	0.5786987543	0.5786987543	0	0	0	0.9561328888	0.8394223452	4.120958805
394	0.5822453499	0.5822453499	0	0	0	0.957452476	0.843777895	4.120987415
395	0.5763584971	0.5763584971	0	0	0	0.9593927264	0.8499888182	4.12102747
396	0.5390188098	0.5390188098	0	0	0	0.9596630931	0.8509703279	4.121049881
397	0.4806149304	0.4806149304	0	0	0	0.9587594271	0.8466073871	4.121108055
398	0.4430797696	0.4430797696	0	0	0	0.9547265172	0.8343597651	4.120889664
399	0.4263950884	0.4263950884	0	0	0	0.9542945027	0.8329573274	4.120901585
400	0.4584266245	0.4584266245	0	0	0	0.9551558495	0.8378611207	4.120913029
401	0.409715116	0.409715116	0	0	0	0.9522337914	0.8320609331	4.120842457
402	0.4229027331	0.4229027331	0	0	0	0.9557938576	0.8395163417	4.120949268
403	0.4118201733	0.4118201733	0	0	0	0.9596707225	0.849488914	4.121030807
404	0.4037312865	0.4037312865	0	0	0	0.9613065124	0.8530910015	4.121188641
405	0.3876503408	0.3876503408	0	0	0	0.9609308839	0.850315094	4.121211529
406	0.3758861125	0.3758861125	0	0	0	0.9563180804	0.8369029164	4.12080574
407	0.385373354	0.385373354	0	0	0	0.9574961066	0.8395559192	4.120823383
408	0.392983079	0.392983079	0	0	0	0.9583805799	0.8437824249	4.120907307
409	0.4000073373	0.4000073373	0	0	0	0.9575696588	0.8420250416	4.120785713
410	0.4199372232	0.4199372232	0	0	0	0.9609860182	0.8501864672	4.12096262
411	0.4216872156	0.4216872156	0	0	0	0.9633487463	0.8570492268	4.121201038
412	0.4216088355	0.4216088355	0	0	0	0.9623265266	0.8550293446	4.121335506
413	0.3994056284	0.3994056284	0	0	0	0.9632199407	0.8555088043	4.121350765
