sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
1134	1.204894781	1.204894781	0	0	0.1215652972	0.1214752942	0.1214678884	0
1135	1.181037903	1.181037903	0	0	0.1215940714	0.1214655861	0.1215027198	0
1136	1.300932884	1.300932884	0	0	0.1214082018	0.1213572249	0.1212777719	0
1137	1.694524527	1.694524527	0	0	0.1214685068	0.1213222295	0.1213982627	0
1138	2.118247986	2.118247986	0	0	0.1214618683	0.1214099526	0.1213005707	0
1139	2.540030241	2.540030241	0	0	0.1213946939	0.1213494018	0.1212158203	0
1140	2.748507738	2.748507738	0	0	0.1214623973	0.121387966	0.121319972	0
1141	2.506482363	2.506482363	0	0	0.1214026958	0.1214743629	0.1211409122	0
1142	2.158710241	2.158710241	0	0	0.1214495525	0.12148536	0.1212513819	0
1143	1.964072824	1.964072824	0	0	0.1214328632	0.1213431507	0.1213203073	0
1144	1.944135904	1.944135904	0	0	0.1213561445	0.1213011965	0.1212050766	0
1145	2.577281475	2.577281475	0	0	0.1214124113	0.1212465316	0.1213600114	0
1146	3.14193368	3.14193368	0	0	0.121425055	0.1212806702	0.1213582084	0
1147	3.648607254	3.648607254	0	0	0.1213466451	0.1213123426	0.1211790666	0
1148	4.193244457	4.193244457	0	0	0.1214703694	0.121412389	0.1213325188	0
1149	4.666558743	4.666558743	0	0	0.1213698983	0.1214070693	0.1211806685	0
1150	5.017925739	5.017925739	0	0	0.1214456409	0.1213998571	0.1213130578	0
1151	5.377925396	5.377925396	0	0	0.1214899644	0.1213082597	0.1214453503	0
1152	5.709215641	5.709215641	0	0	0.1213892177	0.1211953014	0.1213419288	0
1153	5.403761864	5.403761864	0	0	0.1213312745	0.1210514084	0.121361509	0
1154	4.688413143	4.688413143	0	0	0.1213790849	0.1211017147	0.121398218	0
